name, binding energy, ionization energy, dipole magnitude, dipole x, dipole y, dipole z
dsgdb9nsd_026888, -2.46694149799, -0.346023, 1.98813633894, -0.82117, 1.81057, 0.01422
dsgdb9nsd_026898, -2.52525625467, -0.280385, 1.4761116239, -0.8741, 1.17489, 0.18571
dsgdb9nsd_026943, -2.97813400587, -0.297539, 0.53404975873, -0.33642, -0.40972, 0.0645
dsgdb9nsd_026951, -2.79671547442, -0.315521, 0.195059316876, 0.09981, 0.16433, 0.03289
dsgdb9nsd_026953, -2.8953685146, -0.282381, 1.33836422688, 1.07207, 0.64265, -0.47842
dsgdb9nsd_026978, -2.75592960901, -0.321013, 1.99717835871, -0.90733, 0.1968, 1.76826
dsgdb9nsd_026995, -2.8317441405, -0.327206, 1.71022652842, -1.34113, 0.4741, 0.94946
dsgdb9nsd_027007, -2.48600781788, -0.326375, 0.180005586858, -0.11088, -0.1418, 0.00063
dsgdb9nsd_027020, -2.26412041492, -0.382662, 1.51685100564, 0.53943, 1.41622, 0.0646
dsgdb9nsd_027036, -2.47955253978, -0.344568, 1.57566252062, -0.42733, 1.5156, -0.0553
dsgdb9nsd_027049, -3.03950220763, -0.292920, 1.2495605632, -0.39211, -0.41443, 1.11171
dsgdb9nsd_027070, -2.54612407937, -0.272413, 0.491438265706, 0.01165, -0.24537, 0.42564
dsgdb9nsd_027103, -2.6718455434, -0.292662, 1.21225978194, 0.08486, 0.70868, -0.97987
dsgdb9nsd_027108, -2.64021851349, -0.328435, 1.51102345256, 0.60881, 0.0963, 1.37959
dsgdb9nsd_027111, -2.64948766483, -0.287646, 1.25372002469, -1.16833, 0.30445, 0.33783
dsgdb9nsd_027115, -2.54472787849, -0.296346, 1.26903421818, 1.19408, -0.41729, -0.10242
dsgdb9nsd_027129, -2.55657654746, -0.297022, 0.813256604092, 0.10166, 0.18821, -0.78462
dsgdb9nsd_027137, -2.55964702498, -0.271368, 0.960602486359, 0.05378, 0.86728, 0.4095
dsgdb9nsd_027163, -2.91990382946, -0.277597, 1.42130401832, -1.18425, -0.7716, 0.1493
dsgdb9nsd_027173, -2.59136566083, -0.291406, 0.971520666636, -0.86535, -0.34966, 0.26974
dsgdb9nsd_027174, -3.00459702553, -0.268530, 0.54220773934, -0.06761, -0.53694, 0.03337
dsgdb9nsd_027198, -2.62999382954, -0.282994, 1.15036700896, 0.02841, 0.16346, 1.13834
dsgdb9nsd_027199, -2.51499859172, -0.301083, 0.189621232197, 0.15391, -0.10894, 0.02
dsgdb9nsd_027221, -2.53378061402, -0.263421, 1.67373908689, -0.28725, 1.64882, -0.01681
dsgdb9nsd_027259, -2.80955486666, -0.271638, 1.03686542569, -0.61353, 0.17065, -0.81826
dsgdb9nsd_027293, -2.52558626461, -0.284505, 1.78904755169, 0.12655, -1.63226, -0.72139
dsgdb9nsd_027297, -2.85770708859, -0.290743, 2.44647380679, 0.50704, 1.21781, 2.06036
dsgdb9nsd_027299, -2.748391275, -0.308640, 3.07218898387, 0.06802, 1.54701, 2.65339
dsgdb9nsd_027326, -2.54946666722, -0.312993, 3.03474208201, 2.46723, 1.74533, -0.27615
dsgdb9nsd_027346, -2.66078863531, -0.312474, 2.01407528365, 0.02444, 1.13761, 1.66185
dsgdb9nsd_027351, -2.74978356851, -0.338572, 2.20213866943, 1.9394, 0.92955, 0.47337
dsgdb9nsd_027360, -2.63908351473, -0.316166, 1.98108270102, -0.27349, 0.68941, 1.83701
dsgdb9nsd_027370, -2.56163453788, -0.347611, 2.67182256713, -0.13005, 0.39266, 2.63961
dsgdb9nsd_027396, -2.09853319243, -0.406579, 2.38276155502, 1.83361, 1.51406, 0.15182
dsgdb9nsd_027404, -2.00080294725, -0.433004, 1.39594978165, -1.21809, 0.68178, 0.01042
dsgdb9nsd_027406, -2.68364969291, -0.340365, 1.01253920991, 0.91108, 0.04636, 0.43934
dsgdb9nsd_027407, -2.69038046957, -0.355466, 1.23724931897, 0.64823, 0.99938, 0.3344
dsgdb9nsd_027420, -2.69590887158, -0.369486, 2.03103299505, 0.20686, 0.12257, 2.01675
dsgdb9nsd_027426, -2.61012868084, -0.368793, 1.59287902905, -0.18102, 0.80382, 1.36322
dsgdb9nsd_027441, -2.50535019587, -0.347648, 1.84482987928, 0.99615, 1.52833, 0.27439
dsgdb9nsd_027453, -2.22962011699, -0.396596, 2.57492352218, 1.76963, 1.72311, 0.72769
dsgdb9nsd_027468, -2.53873637884, -0.358866, 1.65824889272, -1.58477, -0.11962, -0.47327
dsgdb9nsd_027487, -2.39030852099, -0.391421, 1.12753728706, -0.3801, 1.04799, -0.16906
dsgdb9nsd_027495, -2.37949814486, -0.336864, 0.998781313452, -0.23221, 0.92498, -0.29674
dsgdb9nsd_027498, -2.48264275188, -0.331826, 1.65413978977, 0.68011, 1.47096, -0.33152
dsgdb9nsd_027531, -3.12040052108, -0.290710, 1.30062208227, -0.17612, 0.18544, 1.27523
dsgdb9nsd_027571, -2.89776632773, -0.326067, 0.842546337005, -0.03688, -0.2137, 0.81416
dsgdb9nsd_027585, -2.69843806814, -0.307294, 1.26906491973, -0.61285, 1.05232, -0.35716
dsgdb9nsd_027606, -2.60266996583, -0.338621, 1.09448536075, 0.03319, 1.01208, -0.41532
dsgdb9nsd_027616, -2.41256556358, -0.355146, 0.533149317359, 0.00944, 0.47713, 0.23771
dsgdb9nsd_027664, -2.39724159839, -0.281691, 1.30864228004, 1.00151, 0.08981, -0.83753
dsgdb9nsd_027682, -2.45732250615, -0.330449, 1.7557625086, -0.25551, -0.81692, 1.53299
dsgdb9nsd_027702, -2.60964672725, -0.285940, 1.1836508881, -0.03293, 0.881, 0.7898
dsgdb9nsd_027709, -2.30046064001, -0.293268, 0.732204298335, -0.62624, -0.005, -0.37937
dsgdb9nsd_027711, -2.54642316488, -0.286149, 2.22840545534, -1.03942, 1.85287, -0.67251
dsgdb9nsd_027727, -2.2047075663, -0.305925, 0.795298706776, 0.67347, 0.42225, 0.02536
dsgdb9nsd_027754, -3.08453826586, -0.260885, 0.557772926378, -0.14374, -0.49913, -0.20327
dsgdb9nsd_027763, -2.87905946004, -0.251979, 0.570636116365, 0.24315, 0.15858, 0.49128
dsgdb9nsd_027774, -2.68852028823, -0.326294, 1.56578932532, 1.5462, -0.17988, -0.16913
dsgdb9nsd_027775, -2.77131494845, -0.303845, 1.32903948301, 0.03515, -0.0196, 1.32843
dsgdb9nsd_027776, -2.59759167014, -0.341600, 1.3012610647, 1.17285, 0.55102, 0.11866
dsgdb9nsd_027790, -2.7849605545, -0.314849, 0.918391870391, -0.64332, -0.20464, -0.62266
dsgdb9nsd_027796, -2.7793019897, -0.313432, 1.36062128236, -0.95906, 0.9602, -0.09752
dsgdb9nsd_027799, -2.48454166724, -0.372570, 1.90563232981, -1.50072, 1.15606, -0.20688
dsgdb9nsd_027803, -2.53900234362, -0.330407, 1.60900103959, 0.04727, -0.33594, 1.57283
dsgdb9nsd_027844, -2.65906315184, -0.322477, 2.77839676004, 2.31111, 1.4264, -0.58621
dsgdb9nsd_027861, -2.45391228311, -0.281878, 3.19543488987, 0.31387, 3.17432, -0.18969
dsgdb9nsd_027874, -3.15885700698, -0.352962, 0.808690884331, 0.01028, 0.40678, -0.69886
dsgdb9nsd_027876, -2.87740976174, -0.349204, 1.17458451471, -0.03517, 0.99823, -0.61802
dsgdb9nsd_027881, -2.69017344429, -0.335103, 1.32071843199, -0.37699, 0.64286, -1.09037
dsgdb9nsd_027920, -2.84820310521, -0.290248, 2.09746877405, 0.45102, 0.37336, 2.01409
dsgdb9nsd_027928, -2.8481586956, -0.286653, 2.34168606352, -0.28776, 0.70557, 2.21424
dsgdb9nsd_027964, -2.76377702739, -0.331029, 1.56596496235, 0.02548, 1.1248, 1.08923
dsgdb9nsd_027966, -2.55416262889, -0.342747, 1.74193901745, 0.05326, 1.53515, -0.82148
dsgdb9nsd_028007, -2.64700818209, -0.302966, 1.39927671177, 0.07374, 1.39686, 0.03633
dsgdb9nsd_028024, -2.87701496807, -0.282418, 0.775714677765, 0.49596, 0.59591, -0.02546
dsgdb9nsd_028035, -2.87948316911, -0.310761, 1.40491297645, 0.12428, -0.86971, -1.09633
dsgdb9nsd_028075, -2.44454215652, -0.292009, 0.775463421897, -0.63231, 0.20699, -0.39835
dsgdb9nsd_028080, -2.36638761394, -0.308559, 2.72970878126, 2.08486, 1.76147, 0.0435
dsgdb9nsd_028085, -2.51882811328, -0.296417, 1.64211420398, 0.76627, 0.93506, 1.11132
dsgdb9nsd_028135, -2.35753756871, -0.263457, 0.647275639817, -0.25729, 0.49217, -0.33247
dsgdb9nsd_028144, -2.52624800079, -0.257482, 0.658603702009, -0.00281, 0.55331, 0.35721
dsgdb9nsd_028150, -2.52432757797, -0.284058, 1.05926975549, 0.96042, -0.44673, -0.00884
dsgdb9nsd_028159, -2.93128010718, -0.253115, 1.34580867117, 0.05351, 0.22327, 1.32608
dsgdb9nsd_028162, -2.62925884522, -0.279768, 1.23989435796, 1.18582, 0.29768, 0.20629
dsgdb9nsd_028187, -2.32233813838, -0.289626, 0.583331358663, 0.21978, 0.3498, -0.41184
dsgdb9nsd_028197, -2.25338947046, -0.278415, 2.23728092121, -0.17504, -0.00368, 2.23042
dsgdb9nsd_028198, -3.33521646547, -0.268208, 0.712543306824, 0.0331, 0.23305, 0.67254
dsgdb9nsd_028200, -3.11825120672, -0.255384, 0.794150997355, 0.45796, 0.15833, 0.62919
dsgdb9nsd_028201, -3.00842668025, -0.272685, 0.428182884408, -0.21896, -0.16628, -0.32825
dsgdb9nsd_028210, -2.90914396887, -0.276865, 0.738634716758, -0.69524, -0.24276, -0.05736
dsgdb9nsd_028212, -3.0365685703, -0.307527, 0.615594821697, -0.00352, -0.32055, 0.52554
dsgdb9nsd_028234, -2.49449568683, -0.264994, 0.742184665094, 0.18129, 0.71327, -0.09601
dsgdb9nsd_028240, -2.62708600594, -0.272084, 1.76299964047, 1.61315, 0.18547, -0.68667
dsgdb9nsd_028244, -2.30574043976, -0.277669, 1.22921855807, 0.97471, 0.66815, 0.33837
dsgdb9nsd_028252, -2.71682467541, -0.278080, 0.99651751239, 0.03416, 0.98785, 0.12662
dsgdb9nsd_028278, -2.51791979806, -0.308577, 0.544071409284, 0.0335, 0.3686, 0.39878
dsgdb9nsd_028294, -2.93173157363, -0.296100, 1.22348695481, -0.06375, -0.8671, -0.86081
dsgdb9nsd_028318, -2.78026894707, -0.274621, 0.800463323645, 0.0442, -0.77958, 0.17619
dsgdb9nsd_028328, -2.81270056848, -0.266904, 1.11554990359, -0.77551, -0.61072, 0.51967
dsgdb9nsd_028352, -2.75004425759, -0.333660, 1.12235716802, -0.76199, 0.8173, -0.10525
dsgdb9nsd_028392, -2.36379800169, -0.289479, 1.18820043406, -0.67611, 0.72695, -0.65287
dsgdb9nsd_028401, -2.3421958097, -0.303344, 1.25907034982, -0.55359, 1.09471, -0.28356
dsgdb9nsd_028417, -2.96243352315, -0.292869, 1.18681707917, -0.01047, 1.06177, -0.53016
dsgdb9nsd_028420, -2.77224438597, -0.303815, 0.951732371468, -0.04688, 0.56275, -0.7661
dsgdb9nsd_028423, -3.55371364788, -0.307164, 0.141424974456, 0.01463, -0.07507, 0.11896
dsgdb9nsd_028425, -3.35625143505, -0.286254, 0.573441327513, -0.34634, -0.20199, 0.40998
dsgdb9nsd_028433, -3.35492163422, -0.282093, 0.495865549015, -0.40687, -0.26213, 0.10783
dsgdb9nsd_028435, -3.0609804367, -0.286704, 0.521390992922, -0.42533, 0.12195, -0.27581
dsgdb9nsd_028440, -2.96521910213, -0.300352, 0.905598209693, -0.07935, -0.38518, -0.81575
dsgdb9nsd_028443, -3.0616638424, -0.288732, 0.513545231504, -0.39038, 0.3197, -0.09552
dsgdb9nsd_028445, -3.07133979457, -0.310554, 0.706346171364, -0.01985, 0.70567, -0.02368
dsgdb9nsd_028454, -3.3536564655, -0.322205, 1.00239756903, -0.02752, 0.51404, 0.86012
dsgdb9nsd_028463, -2.96928267518, -0.313002, 0.548150760102, 0.29642, 0.41113, 0.20875
dsgdb9nsd_028467, -2.86804008167, -0.318998, 0.305402220195, 0.04044, 0.05304, -0.29803
dsgdb9nsd_028482, -2.87166354962, -0.287243, 1.04238319816, -0.40931, 0.37986, 0.88019
dsgdb9nsd_028483, -2.77429864402, -0.304955, 0.710282091566, 0.00284, 0.68116, 0.20128
dsgdb9nsd_028489, -2.95758494995, -0.308052, 1.32603941702, -0.34749, -1.26823, 0.17095
dsgdb9nsd_028533, -2.38963946397, -0.308498, 1.36157205483, 0.9591, 0.88752, 0.38251
dsgdb9nsd_028555, -2.65797718534, -0.293228, 0.485676631824, 0.29913, 0.17603, 0.33973
dsgdb9nsd_028568, -2.99393413276, -0.295763, 0.830621553477, -0.49921, 0.58211, -0.31917
dsgdb9nsd_028582, -2.79517663968, -0.313677, 1.12597777269, 0.31009, 0.20201, 1.06342
dsgdb9nsd_028584, -2.89526488444, -0.277449, 1.12712360817, 0.22216, 1.10451, 0.03332
dsgdb9nsd_028587, -3.00059579405, -0.267013, 0.52520180788, 0.01831, 0.28155, -0.44298
dsgdb9nsd_028603, -2.78932368861, -0.262763, 0.401743868404, -0.22243, -0.2401, -0.23297
dsgdb9nsd_028643, -2.55286912362, -0.382480, 1.02369802212, -0.01078, 1.02361, -0.008
dsgdb9nsd_028649, -2.55719844031, -0.325251, 3.00016082744, 0.8009, 2.87923, -0.26374
dsgdb9nsd_028651, -2.35641412861, -0.336026, 2.61409764533, -0.03496, 2.60809, -0.17364
dsgdb9nsd_028660, -2.80734655872, -0.304832, 0.625198983364, 0.01258, 0.3426, -0.52282
dsgdb9nsd_028667, -2.47406235639, -0.353368, 1.38982550437, 0.00086, 1.35269, 0.31913
dsgdb9nsd_028675, -2.83585143587, -0.319642, 1.6507504627, -0.75578, 0.40271, 1.41124
dsgdb9nsd_028694, -2.643910087, -0.295472, 1.43837052198, -1.11716, 0.51345, -0.74648
dsgdb9nsd_028713, -2.67957518951, -0.294303, 0.186115140169, 0.00577, -0.03055, 0.1835
dsgdb9nsd_028717, -2.85096672725, -0.302157, 1.27576772263, 0.22156, -0.89278, 0.88399
dsgdb9nsd_028723, -2.55938062326, -0.339954, 1.39452046672, 1.31404, -0.44891, -0.12832
dsgdb9nsd_028740, -2.35788379232, -0.321370, 0.247796049605, -0.0893, -0.13681, -0.18631
dsgdb9nsd_028794, -2.8157328657, -0.269410, 1.01766811594, 0.61561, 0.8027, -0.11111
dsgdb9nsd_028831, -2.6155206255, -0.311442, 2.6067695673, -1.29787, 2.15625, -0.67924
dsgdb9nsd_028837, -2.48753071164, -0.315060, 1.69821112904, 0.2718, 1.64408, -0.32718
dsgdb9nsd_028849, -2.59525284385, -0.312679, 1.30463893925, -0.10177, 1.2812, -0.22417
dsgdb9nsd_028875, -3.06301056111, -0.284290, 0.478209795592, -0.39189, -0.20413, -0.18286
dsgdb9nsd_028886, -3.06208404857, -0.284306, 0.604356674489, -0.42678, 0.4013, -0.14854
dsgdb9nsd_028890, -2.76636332705, -0.326819, 0.975672881554, 0.05597, 0.64722, -0.72795
dsgdb9nsd_028893, -2.57912952131, -0.334771, 0.837929945162, 0.06767, -0.30579, -0.7772
dsgdb9nsd_028903, -3.05989146633, -0.333062, 1.23857328293, 0.08534, 0.04246, 1.2349
dsgdb9nsd_028907, -3.1544150661, -0.345918, 1.23640652623, 0.03398, 0.58204, 1.09031
dsgdb9nsd_028916, -2.38960275286, -0.320887, 0.762906968706, -0.67846, 0.21683, 0.27332
dsgdb9nsd_028951, -2.83599518323, -0.319307, 0.747471376977, 0.24173, 0.45056, 0.54523
dsgdb9nsd_028960, -2.75555819839, -0.358301, 2.20448608435, -0.05256, -0.13188, -2.19991
dsgdb9nsd_028962, -2.75642682911, -0.366736, 1.53120393005, -0.04313, 0.38663, -1.48096
dsgdb9nsd_028966, -2.55130296119, -0.383844, 1.43344513889, -0.0505, 0.48961, -1.34629
dsgdb9nsd_028968, -2.7576762247, -0.359105, 1.282781048, -0.00037, -1.03851, -0.75301
dsgdb9nsd_028975, -2.70096116648, -0.299667, 1.32934278187, -0.88867, 0.94048, -0.30482
dsgdb9nsd_029008, -2.64613529085, -0.361422, 0.90736542892, 0.04436, -0.67122, -0.60894
dsgdb9nsd_029021, -2.57336536744, -0.346784, 1.70058038828, -0.01912, -1.51301, 0.77615
dsgdb9nsd_029036, -2.69507057231, -0.344654, 0.880692055942, -0.29086, -0.75027, -0.35793
dsgdb9nsd_029045, -2.62478500563, -0.303320, 2.11092573102, -2.08787, 0.31077, 0.01511
dsgdb9nsd_029046, -2.62262566677, -0.288769, 1.86731651481, -1.66459, 0.8461, 0.01122
dsgdb9nsd_029054, -2.41534244661, -0.301157, 1.39781922733, -0.79209, 1.15171, 0.00749
dsgdb9nsd_029062, -2.32037778825, -0.358115, 0.945547399023, -0.12543, 0.87833, 0.3269
dsgdb9nsd_029066, -2.53072345247, -0.331933, 1.8038131337, -1.57814, -0.87361, 0.00464
dsgdb9nsd_029068, -2.52749334609, -0.317076, 1.15852459784, -1.12993, -0.25575, 0.00542
dsgdb9nsd_029070, -2.51301353384, -0.339127, 1.43167054374, 1.41956, 0.18559, -0.00929
dsgdb9nsd_029072, -2.50958694354, -0.327049, 1.11223780919, 0.88685, -0.67116, -0.01069
dsgdb9nsd_029074, -2.52686632704, -0.322507, 1.61006094577, 1.07675, -1.19695, -0.01471
dsgdb9nsd_029090, -2.42946069071, -0.358173, 2.06967649866, -1.44271, 1.42395, -0.41775
dsgdb9nsd_029101, -2.26523826043, -0.318469, 2.75986500731, -1.87611, 2.01684, -0.17153
dsgdb9nsd_029107, -2.22689761675, -0.363712, 2.10454170797, 0.23362, 2.08751, 0.12969
dsgdb9nsd_029113, -2.24097722004, -0.321828, 1.79981058284, -0.44149, 1.70736, -0.35962
dsgdb9nsd_029119, -2.05302390967, -0.366041, 1.64055401182, -0.24952, 1.61703, 0.11988
dsgdb9nsd_029137, -2.95269961333, -0.320385, 1.79642450983, 0.14571, 1.68877, 0.59495
dsgdb9nsd_029144, -2.61629038405, -0.297154, 1.0881831396, -0.46146, -0.83629, -0.52136
dsgdb9nsd_029164, -2.2575730334, -0.314222, 1.98224206481, 0.20083, 1.84585, 0.69411
dsgdb9nsd_029191, -2.7761069275, -0.311254, 1.39153929161, -0.02718, 1.38614, -0.11941
dsgdb9nsd_029198, -2.81988797365, -0.328265, 2.06368045649, -0.05194, 1.96023, -0.6431
dsgdb9nsd_029202, -2.75990193649, -0.318497, 2.62250151323, -0.23092, 2.38507, 1.06566
dsgdb9nsd_029209, -2.54669879681, -0.335985, 2.67720626779, 0.40133, 1.14467, 2.38665
dsgdb9nsd_029212, -2.45797807475, -0.318441, 2.451294828, 1.72541, 1.73001, -0.19716
dsgdb9nsd_029258, -2.37058226147, -0.326857, 1.29664240467, 1.25134, 0.3397, -0.0058
dsgdb9nsd_029269, -2.9148769872, -0.301450, 1.41104111907, 0.22584, -0.30454, -1.35915
dsgdb9nsd_029276, -3.01532135124, -0.316167, 0.498977633467, 0.07363, -0.26023, -0.41933
dsgdb9nsd_029301, -2.52344193775, -0.299308, 0.817848571619, -0.46357, -0.44724, 0.50394
dsgdb9nsd_029312, -2.77520233334, -0.289736, 0.867341329639, 0.42645, 0.36736, 0.6599
dsgdb9nsd_029318, -2.74914755869, -0.302861, 1.68250783282, 0.34641, 1.26665, -1.05187
dsgdb9nsd_029328, -2.54472397019, -0.303736, 1.88076114161, -1.32629, 1.33241, 0.05386
dsgdb9nsd_029352, -2.58980583243, -0.275878, 0.563311323604, -0.31582, -0.16218, -0.43735
dsgdb9nsd_029361, -3.05431298822, -0.308673, 1.12556283863, 0.003, 1.09909, -0.24266
dsgdb9nsd_029375, -2.96993969241, -0.310061, 0.455868025968, 0.23407, 0.37121, 0.12341
dsgdb9nsd_029384, -2.58178024804, -0.309344, 0.570580105331, -0.33686, 0.29869, 0.35053
dsgdb9nsd_029404, -2.63209783839, -0.306755, 0.59827666727, 0.03009, -0.293, 0.52075
dsgdb9nsd_029418, -2.36418241476, -0.299598, 1.68894430367, -1.57656, 0.58712, -0.14927
dsgdb9nsd_029434, -2.51668957103, -0.293534, 0.774937181261, 0.76192, 0.14098, 0.01141
dsgdb9nsd_029455, -2.71165813519, -0.293957, 0.67451080488, 0.00237, 0.64259, 0.20503
dsgdb9nsd_029456, -2.62621043549, -0.286885, 1.01972262312, -0.00491, -0.96268, -0.33624
dsgdb9nsd_029474, -2.43307837687, -0.275480, 1.93621396333, -0.18939, -1.91471, -0.21666
dsgdb9nsd_029475, -2.32376991062, -0.291723, 1.0038085428, -0.03619, -0.94096, -0.34773
dsgdb9nsd_029484, -2.63409295428, -0.280897, 0.721905991248, -0.02037, 0.21553, -0.68868
dsgdb9nsd_029487, -2.63379274286, -0.281633, 1.84290884652, 0.01205, 1.69054, 0.73365
dsgdb9nsd_029495, -2.80573192175, -0.269432, 0.759110201881, 0.25505, 0.5762, -0.42331
dsgdb9nsd_029523, -2.91102709121, -0.265182, 0.75668170858, -0.34061, -0.65922, 0.14826
dsgdb9nsd_029526, -3.01755148382, -0.284860, 0.65456234577, 0.35271, 0.39298, -0.3868
dsgdb9nsd_029545, -2.42348905354, -0.315964, 2.1809542511, -0.55001, 2.08177, -0.34682
dsgdb9nsd_029569, -3.30710859919, -0.287759, 0.642295420659, 0.05468, -0.44493, -0.45999
dsgdb9nsd_029585, -3.00638884316, -0.286258, 0.790476962726, -0.15969, -0.76314, 0.13027
dsgdb9nsd_029599, -3.03773451895, -0.302270, 1.68442749384, 0.51578, -1.26306, -0.9879
dsgdb9nsd_029621, -2.44576122083, -0.312738, 1.78734771911, -0.33853, -1.12259, -1.349
dsgdb9nsd_029627, -2.46332928976, -0.343194, 1.1618851037, -0.04651, 0.2993, 1.12171
dsgdb9nsd_029636, -2.48270860339, -0.367490, 2.62367137207, -0.08923, 1.31874, 2.26641
dsgdb9nsd_029656, -2.96613803508, -0.308645, 2.0896078657, 0.20482, 0.37508, 2.04544
dsgdb9nsd_029665, -2.61462293367, -0.296963, 1.24964490008, 0.03079, -0.45569, 1.16319
dsgdb9nsd_029676, -2.55448039828, -0.371421, 1.0958905658, 0.11093, -1.00337, -0.42652
dsgdb9nsd_029683, -2.37275522093, -0.390932, 0.58789354521, -0.00194, -0.44237, 0.3872
dsgdb9nsd_029687, -3.23140353336, -0.263429, 0.350694518634, 0.09018, 0.30763, 0.14219
dsgdb9nsd_029700, -3.12397474834, -0.256798, 0.498914400774, 0.14785, 0.22372, -0.42072
dsgdb9nsd_029709, -3.02975083383, -0.266987, 0.150091838885, -0.00211, -0.09874, 0.11302
dsgdb9nsd_029711, -3.02578973157, -0.255848, 0.479293951871, -0.40795, 0.25153, -0.00567
dsgdb9nsd_029724, -2.45314480843, -0.284719, 0.8585352832, 0.4917, 0.63927, -0.29436
dsgdb9nsd_029749, -2.55721479254, -0.322930, 1.80481231515, -0.03138, 1.38882, -1.15219
dsgdb9nsd_029785, -3.02611241406, -0.275126, 0.934369494633, -0.0441, 0.09968, 0.92799
dsgdb9nsd_029788, -2.82212963908, -0.267867, 0.818303435469, 0.37079, 0.58372, -0.4375
dsgdb9nsd_029793, -3.05978076204, -0.287666, 1.47261928233, 0.04545, -0.53719, -1.37039
dsgdb9nsd_029796, -3.03891117468, -0.309893, 1.95048372721, -0.02928, 1.38809, -1.36994
dsgdb9nsd_029804, -2.73837284931, -0.297131, 1.9348531473, 0.48488, 0.01394, -1.87306
dsgdb9nsd_029813, -2.83381094225, -0.289705, 1.94212608309, 0.40439, 0.90389, -1.67072
dsgdb9nsd_029837, -2.78279725965, -0.282126, 0.959248796351, -0.01063, 0.777, 0.56242
dsgdb9nsd_029843, -2.60025158777, -0.298590, 1.30850674496, -0.03694, 1.30702, -0.05024
dsgdb9nsd_029844, -2.46072310742, -0.331931, 2.69330256148, -0.04757, 2.58528, 0.75362
dsgdb9nsd_029853, -3.1144871886, -0.272483, 0.821176490531, -0.0067, 0.81155, -0.12519
dsgdb9nsd_029854, -2.72810103299, -0.268556, 1.54960012561, -0.02415, 0.80772, -1.32222
dsgdb9nsd_029878, -2.92315781544, -0.299992, 2.68811829937, -0.59817, 2.57768, 0.47301
dsgdb9nsd_029885, -2.65202709312, -0.372899, 3.56583974417, -0.04831, 3.54979, 0.33447
dsgdb9nsd_029909, -3.08479326886, -0.284317, 1.26916910166, -0.00011, 1.26642, -0.08349
dsgdb9nsd_029932, -2.45793510172, -0.327513, 1.84198509188, -0.07721, 0.70105, -1.70161
dsgdb9nsd_029952, -2.58204602945, -0.340197, 1.52244299368, -0.1548, 0.49957, -1.42979
dsgdb9nsd_029963, -3.07110134289, -0.295184, 0.872858353686, -0.00916, 0.86208, -0.13644
dsgdb9nsd_029967, -3.02800472148, -0.303447, 1.5877855564, -0.50063, 1.11611, -1.01229
dsgdb9nsd_029969, -2.80967768421, -0.304751, 1.96651204481, -0.95332, 1.48088, -0.87484
dsgdb9nsd_029985, -2.92088858467, -0.270491, 1.44069940137, 0.02769, 1.34747, 0.50909
dsgdb9nsd_029986, -2.7385784984, -0.265058, 0.883634859939, 0.0277, 0.74706, 0.47111
dsgdb9nsd_029989, -2.43184200884, -0.298404, 1.28136136644, 0.02517, 1.2794, -0.06625
dsgdb9nsd_029991, -2.70393503195, -0.286025, 0.371865306395, -0.22893, -0.12174, 0.26656
dsgdb9nsd_029996, -3.00632690168, -0.283101, 0.160154032419, -0.00156, 0.04111, -0.15478
dsgdb9nsd_030009, -2.62297692248, -0.287639, 0.917676034666, -0.15527, 0.54166, -0.72431
dsgdb9nsd_030041, -3.06098020747, -0.299929, 1.32580112736, -0.07406, -0.11689, -1.31856
dsgdb9nsd_030061, -2.80453564312, -0.311240, 1.35679207563, 1.22734, 0.574, 0.07103
dsgdb9nsd_030062, -2.89742939315, -0.300047, 0.958922447646, 0.11391, 0.94675, -0.1011
dsgdb9nsd_030064, -2.90033950702, -0.313757, 1.02842972093, -0.34475, 0.9615, 0.11972
dsgdb9nsd_030075, -2.74225206219, -0.308880, 1.31007312426, 0.30126, 0.41692, -1.20487
dsgdb9nsd_030081, -2.65195438721, -0.296117, 2.86961384916, -0.03199, 2.85384, 0.29876
dsgdb9nsd_030097, -3.08743572544, -0.266356, 0.99028265465, 0.27598, 0.02614, -0.95069
dsgdb9nsd_030114, -3.08636564972, -0.292123, 0.911905487976, 0.74545, 0.31269, -0.42202
dsgdb9nsd_030116, -2.89361481371, -0.312274, 1.4923368743, 0.74636, 0.07658, -1.29002
dsgdb9nsd_030144, -2.97212372521, -0.315966, 0.487204278819, 0.42644, 0.21306, -0.10061
dsgdb9nsd_030164, -3.11826152556, -0.261418, 0.850771540544, 0.23863, 0.38973, -0.71762
dsgdb9nsd_030178, -2.71402281913, -0.303714, 0.82797172959, -0.46019, 0.68092, -0.10055
dsgdb9nsd_030183, -2.99327975808, -0.302368, 0.36679687376, 0.12059, 0.24096, 0.24887
dsgdb9nsd_030190, -3.29133714722, -0.281036, 0.840111435942, -0.68438, 0.1677, -0.45748
dsgdb9nsd_030195, -2.8074207958, -0.292809, 1.39693199119, -1.2958, 0.27922, -0.44086
dsgdb9nsd_030206, -3.02122633272, -0.287553, 0.716351757798, 0.42164, -0.34637, -0.46412
dsgdb9nsd_030208, -3.00959856926, -0.294027, 0.849654023235, -0.48264, 0.69414, -0.0845
dsgdb9nsd_030268, -3.03616885527, -0.286206, 1.1026626514, 0.98102, 0.44582, -0.2339
dsgdb9nsd_030270, -2.84274551045, -0.307329, 1.85215215371, 1.19826, 1.27177, -0.6142
dsgdb9nsd_030272, -3.22174182268, -0.297617, 0.347058375781, -0.23513, 0.17277, -0.18792
